Product ID,Phone Name,Rating,Review
MOBH4EACZ7SACMMM,Vivo T3,5,Camera is superb plus for a normal user like me this phone is more than enough. My opinion : Go for this device if your requirements are performance with a great camera. Find the sample pics
MOBH4EACZ7SACMMM,Vivo T3,5,So Amazing Vivo T3 Ultra Best Camera And Performance☺️😍👍👍
MOBH4EACZ7SACMMM,Vivo T3,5,Everything is great except the battery drain... barely lasts one day without gaming...
MOBH4EACZ7SACMMM,Vivo T3,3,Battery drain very fast
MOBH4EACZ7SACMMM,Vivo T3,5,Love at first sight....🥰🥰🥰       This phone slim design and top notch performance have won me over...   Thank u Flipkart...    🥰😍🤩
MOBH4EACZ7SACMMM,Vivo T3,5,"Great mobile , quality, camera , battery, software all good also you get fast charger and screen guard and phone cover in box , can use directly out of box"
MOBH4EACZ7SACMMM,Vivo T3,5,NICE CAMERA
MOBH4EACZ7SACMMM,Vivo T3,5,"Amazing phone in medium range, battery, display, performance good but exchange experience totally disappointed."
MOBH4EACZ7SACMMM,Vivo T3,5,"I first time found an Vivo product with such good performing hardware. I have only 3 complaints they should have provided NFC,wireless charging and longer product support for this phone. The cameras are really good not the best but serves the purpose. Battery is good, call recording is there. Display is really treat to eyes. Solby Atmos can be provided in this price.After 3 updates battery back up is really good It can go 2 days if used minimal easily"
MOBH4EACZ7SACMMM,Vivo T3,5,Just some battery drain issue firstLet's hope best for update
MOBH4EACZ7SACMMM,Vivo T3,4,Vivo T3 ultra 5gPhone performance is very fastThe camera is also very good and not as good as Vivo V40Battery is 5500 mAh but not as good as expectedThe display is awesome  Ring flash light doesn't give as much light as some kind of lampRemaining features all good👍😊
MOBH4EACZ7SACMMM,Vivo T3,4,All good!!
MOBH4EACZ7SACMMM,Vivo T3,4,Today morning I received received  Vivo t3 ultra the phone is very good camera is also excellent phone is performing very well but bettery is draining too fast it's not seems 5500 battery is inbuilt in the phone I am extremely disappointed about the battery draining.If you want a phone with good battery I will not recommend this phone go to others model but if you want a good camera with performance oriented phone then buy it.
MOBH4EACZ7SACMMM,Vivo T3,5,Received today Used 3 to 4 hours onlyNow everything is superb but  front camera is average Will update everything after using it for 4/5 days
MOBH4EACZ7SACMMM,Vivo T3,5,Excellent performance and excellent battery backup
MOBH4EACZ7SACMMM,Vivo T3,3,Battery back up is no longer. Please fix it
MOBH4EACZ7SACMMM,Vivo T3,4,First of all the phone is looking classy and modern thanks to its design and super smooth performance based on my 4 days of usage so far battery is great I am getting 7 to 8 hours of sot on regular basis...There are too many pros to share so let me tell you the bad things about ...cons1.Pathetic vibration motor I shifted to vivo from Xiaomi I am a Xiaomi fan and the haptics that mi use is just lovable the haptics on vivo is of third quality it feels ghrrrr ghrrrr it matters to me as I type...
MOBH4EACZ7SACMMM,Vivo T3,5,After Using 7 Days.Camera - 10/10Performance - 10/10Display - 10/10Battery - 7/10.Worth to buy
MOBH4EACZ7SACMMM,Vivo T3,5,"Nic phone camera, design all are perfect but battery I'm not satisfied ."
MOBH4EACZ7SACMMM,Vivo T3,5,"Normal use ok,battery drain is very fast,overall nice feel"
MOBH4EACZ7SACMMM,Vivo T3,3,The camera is average in the phone. Very bad in low light conditions. AI eraser does leave much noise. Other brands are giving much better AI eraser. Hopefully this will be fixed in update.Performance is fantastic.Battery is outstanding.
MOBH4EACZ7SACMMM,Vivo T3,5,Value for money Good Phone I am happy 😊😊
MOBH4EACZ7SACMMM,Vivo T3,5,Best phone
MOBH4EACZ7SACMMM,Vivo T3,5,Good
MOBH4EACZ7SACMMM,Vivo T3,3,Very nice pic
MOBH4EACZ7SACMMM,Vivo T3,5,Just first day I'm use this PhoneI feel everything is 👍
MOBH4EACZ7SACMMM,Vivo T3,4,Battery is draining tooo fassttt...
MOBH4EACZ7SACMMM,Vivo T3,5,Looks sharp and crisp😍
MOBH4EACZ7SACMMM,Vivo T3,5,Excellent 👌👍
MOBH4EACZ7SACMMM,Vivo T3,5,Go for it it's good
MOBH4EACZ7SACMMM,Vivo T3,5,Good
MOBH4EACZ7SACMMM,Vivo T3,3,Camera is awesome but battery drain issue.
MOBH4EACZ7SACMMM,Vivo T3,5,"Phone overall AllrounderBut the battery in it is not as per the 5500 mAh mentioned 💩 I hope they will fix it through an update And the camera of the phone is very cool, specially its portrait."
MOBH4EACZ7SACMMM,Vivo T3,5,"Got this phone for my dad, and its pretty good, the display is superb for entertainment and usage . Battery seems to be very good and charging as well is fast! Cameras also have been pretty good in both dark and outdoor conditions. I feel vivo has done a pretty good job with this phone. Definitely go for it."
MOBH4EACZ7SACMMM,Vivo T3,5,Portrait camera is just awasome👍 Battery back-up also good and performance just Wow
MOBH4EACZ7SACMMM,Vivo T3,5,"The phone is good, the design is good, it is smooth and feels good to use. It is light weight. But I did not like the camera that much because I am an iPhone user, so I did not like the camera better than the iPhone. Apart from this, everything is good."
MOBH4EACZ7SACMMM,Vivo T3,4,Rate is high otherwise good product
MOBH4EACZ7SACMMM,Vivo T3,4,"Camera is not that much good, even 2 years back purchased other brand phones also giving same clarity then where is the point of difference between 2 year back models and Vivo t3 ultra. In day and dark lighting modes there is a need to fix photos hope this will rectify in updates.Processor goodBattery goodDisplay good"
MOBH4EACZ7SACMMM,Vivo T3,5,"Battery also good  , 9-10 hour SOT screen time Best phone for processor and everything Must buy"
MOBH4EACZ7SACMMM,Vivo T3,5,Best mobile for processor and speed no one can beat this phone at this price range 🥰 Canera also good 🔥
MOBH4EACZ7SACMMM,Vivo T3,4,"Best phone under 30k, just go for it, overall it's a decent phone to consider 😊"
MOBH4EACZ7SACMMM,Vivo T3,5,Nice phoneAwesome camera Beast performance Display is wow
MOBH4EACZ7SACMMM,Vivo T3,4,I was looking for a good phone for my gudiya. After spending some days we decided to buy this one after placing order still we were worry about performance the phone but as we received phone all of our worries and doubts vanished because phone is really very good. performance is very well and best camera phone my gudiya liked the camera most in this phone...😊
MOBH4EACZ7SACMMM,Vivo T3,5,Nice mobilePerformance superBattery drain quickly Heating issue Camera is goodOver all ok 4/5
MOBH4EACZ7SACMMM,Vivo T3,5,🔥 performance.
MOBH4EACZ7SACMMM,Vivo T3,5,Great all over performance
MOBH4EACZ7SACMMM,Vivo T3,4,Awesome experience very nice phone
MOBH4EACZ7SACMMM,Vivo T3,4,Superb
MOBH4EACZ7SACMMM,Vivo T3,5,"Vivo T3 Ultra, Very Good All Rounder Phone at this Price pointCamera _ Performance centric phone definitely Recommended phoneDisplay also Very Nicely Color calibrated. DCI-P3 colour Gamut Pretty Beautiful displayBest Mobile in this Budget"
MOBH4EACZ7SACMMM,Vivo T3,5,Camera. Amazing 🥰Display.....amazing🥰Performance... Excellent😍Look like premium❤️Vivo😍👍
MOBH4EACZ7SACMMM,Vivo T3,5,Just go for it.. Amazing mobile.. Amazing camera.. everything is top notch..
MOBH4EACZ7SACMMM,Vivo T3,5,Camera 📸 super Battery 🔋 backup large Performance unbelievable 🤔
MOBH4EACZ7SACMMM,Vivo T3,4,Vivo t3 ultra awesome phone good looking smooth everything is superb small battery dren issue.
MOBH4EACZ7SACMMM,Vivo T3,5,Vivo t3 ultra best for this price range and good performance 👍
MOBH4EACZ7SACMMM,Vivo T3,5,"Best phone .....very good camera quality , nice battery backup upto 2 days for normal use...good performance.."
MOBH4EACZ7SACMMM,Vivo T3,5,Purchased for camera and it is really fantastic 😍😊Camera sample attached below 👇
MOBH4EACZ7SACMMM,Vivo T3,5,Excellent mobile  Camera is best in this price 😊Display is also very good 👍
MOBH4EACZ7SACMMM,Vivo T3,4,Everything is good except BATTERY LIFE. Battery drain very quickly for a phone with 5500 mah.
MOBH4EACZ7SACMMM,Vivo T3,5,"I lost my phone ,phone snatchers took my phone. Phone was awesome thiugh"
MOBH4EACZ7SACMMM,Vivo T3,5,Check the photos u will get to know how it is... first it has some issues like battery drain but after few updates this phone is unbeatable.the phone has superb processor. I think u should experience this breast once... Go for it. I used iphone 13 before but now i switched to this phone... believe me better than iphone in the game of performance.
MOBH4EACZ7SACMMM,Vivo T3,5,Value for money phone with decent Cameras and Flagship processor.
MOBH4EACZ7SACMMM,Vivo T3,4,Worth the money . If you are a camera person then this is the perfect phone for you . Love the DSLR impact pics and the outcome is super unlike AI . Sound quality and Music output is also good .
MOBH4EACZ7SACMMM,Vivo T3,5,Osm
MOBH4EACZ7SACMMM,Vivo T3,5,"Value for Money, must buy"
MOBH4EACZ7SACMMM,Vivo T3,5,Eye-catching camera Just go for it
MOBH4EACZ7SACMMM,Vivo T3,4,"Great product, value for money, but don't put exchange offer, they cheated"
MOBH4EACZ7SACMMM,Vivo T3,4,Very nice
MOBH4EACZ7SACMMM,Vivo T3,4,Camera was really amazing  and portrait shots extremely fabulous but battery drain in 7 hours only in full charge  better in vivo v40    no confusion direct buying vivo t3 ultra  sony imx 921 sensor working  better then Zeiss ❤️❤️
MOBH4EACZ7SACMMM,Vivo T3,5,Very Good display. Good camera.
MOBH4EACZ7SACMMM,Vivo T3,5,Go for it
MOBH4EACZ7SACMMM,Vivo T3,5,"A smartphone with good camera, display and performance which gives better experience.especially camera captures great pictures and videos with good clearity, overall features are excellent."
MOBH4EACZ7SACMMM,Vivo T3,4,Good
MOBH4EACZ7SACMMM,Vivo T3,5,Battery drainage and charging is slowRest mobile is awesome and no complaints
MOBH4EACZ7SACMMM,Vivo T3,4,"I'm using this phone since few days, fast charging battery but, battery does down soon too..Expect battery phone is very nice, very smooth performanceAfter using this phone for 2-3 months, not a that good ok one"
MOBH4EACZ7SACMMM,Vivo T3,5,This is amazing ph ....VIVO T3 ULTRAAllrounder Camera performance battery
MOBH4EACZ7SACMMM,Vivo T3,5,This phone has a very good portrait camera including selfie and the performance this phone gets is incredible When I am looking to purchase a phone I look for a good camera good performance great display and this phone fulfills all my needs
MOBH4EACZ7SACMMM,Vivo T3,5,Wonderful Phone
MOBH4EACZ7SACMMM,Vivo T3,5,"Amazing phone. Camera, battery, performance and design unbeatable in this range."
MOBH4EACZ7SACMMM,Vivo T3,5,Battery is decent as it has a powerful processor and big display.
MOBH4EACZ7SACMMM,Vivo T3,4,Flickers during slow motion video Phone is best in its class and have a good processor according to price I got it in 32k but battery is draining very fast and 90fps not available in bgmiAfter update battery has been stable
MOBH4EACZ7SACMMM,Vivo T3,5,Very good camera of pawarful
MOBH4EACZ7SACMMM,Vivo T3,5,Superb Camera 📸 Phone
MOBH4EACZ7SACMMM,Vivo T3,5,Camera is best
MOBH4EACZ7SACMMM,Vivo T3,5,Very nice looking for Vivo t3 ultra
MOBH4EACZ7SACMMM,Vivo T3,3,Iam very much disappointed for the camera performance.. No details in photo. Display good. Some times heating for normal use. Bgmi not supporting 90fps.
MOBH4EACZ7SACMMM,Vivo T3,5,"This phone is amazing 🤩🤩 good camera quality front and back, display is also very good quality But battery 🔋 not performing good only 7 hrs backup."
MOBH4EACZ7SACMMM,Vivo T3,5,Very very nice mobile 🥰
MOBH4EACZ7SACMMM,Vivo T3,5,Good camera + performance + style... Full package deal..camera produces good details with IMX 921...which is same sensor as Vivo v40..If curved screen is not an issue for you...and your budget is 30k...and you don't want a hanging phone like realme.go for it
MOBH4EACZ7SACMMM,Vivo T3,4,Camera Quality is AwesomeProceccer top qualityBattery is good 👍Just Go for it
MOBH4EACZ7SACMMM,Vivo T3,5,Mst quality
MOBH4EACZ7SACMMM,Vivo T3,3,Battery backup
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,Almost impossible to take a bad shot with this phone. Completely loved it !
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,Good camera.AI features editor amazing
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,"I have been using the Pixel 8 for 2 months. Here is my experience so far. I'll divide the review in Pros and cons.Pro:1. Camera: So far this is the proper point and shoot camera. Just open the camera, click pictures and they will turn out to be great. Compared to Samsung's, iphone people prefer pictures by pixel, be it any situation.2. UI: There's a following for pixel users that blindly opt for it. I'll have to say they are right about it. It was a great experience using it any day. If yo..."
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,Love it so much 😍I think Design is better than other phoneOnly needed camera pro mode
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,"I recently upgraded from iPhone 14 to Google Pixel 8. And it's worth every penny.Don't hesitate and just go for it, without any second thought."
MOBGT5F2WD8HPTPZ,Google Pixel 8,4,"My first device has damaged and then I got a complete replacement through F1 info solutions. It's been a month of usage, I'm facing serious heating issues and battery draining. Afterall, it's beast especially for camera, vibration motor, crispy display.overall phenomenal experience 😍"
MOBGT5F2WD8HPTPZ,Google Pixel 8,4,Probably the best android phone in terms of user expirience.Lots of things to learn.camera captures real photos.Only issue is phone heating on the side aluminium panel which is really annoying considering its winter in india.I will post another review in a month after heavy gaming.
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,One of the best cameras you can get on Android phones
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,Very premium looking and compact. Good camera and filled with amazing ai features!!!! Overall very balanced phone💙.
MOBGT5F2WD8HPTPZ,Google Pixel 8,4,"Whoever is thinking bout buying the phone right now stop. If you ain't getting any good offers or you are not a pixel fan, then there is no point in buying this phone at this price.Pros:-Cameras: like every other youtuber is saying bout this phones cameras, it's top class. The raw photos has really good details and the dynamic range is pretty good. I would say photos are better than the iphones. Videos with this phone can easily be compared with the videos from iphone 13/14/15. Also you wi..."
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,"I got it yesterday; There is a difference between warm and hot! It feels warm when gaming (not heat) and it's slightly more warmer during charging than gaming(This is my true experience in one day whole usage). Kindly, don't believe others complaining, they are just bots. It's build quality is top notch buy back is slippery mind it! Get a case and other accessories as soon as u can. Camera, believe me Unbeatable! Battery when not in use don't drain but when in use, it drains ideally....not li..."
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,"Perfect size phone for a compact phone user. Hazel color looks amazing.It has the best display on a phone in the world(check DXOMark rating).The phone is quick and the touch is amazing!Battery life is decent considering display quality and the brightness. I'm yes and to test the camera, but pixel never disappoints in that genre😆"
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,Nice performance of camera... Good Software experience.. Battery 🔋 performance also good for the full day
MOBGT5F2WD8HPTPZ,Google Pixel 8,4,Overall it's a good premium stock Android phone.Battery heats up (when exposed in the direct sun) sometimes and slows down the charging speed.Otherwise it's a smooth and top notch phone as you expect from a Pixel device.
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,Just looking like a 😳 worth
MOBGT5F2WD8HPTPZ,Google Pixel 8,4,"Initial impressions (its been about three days since I got the phone)The phone looks and feels GREAT. Better in real life than in pictures (even the official pictures put up by Google). Definitely an eye-turner in a market full of samsungs and apples. The camera lives up to the hype. Realistic images - what you see with your eyes is what the phone captures. The display is amazing, the UI is smooth and has that premium feel because of the small details (animations, etc) that google pays att..."
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,"The phone is excellent. No heating, but it does get ever so slightly warm but no where close to how hot tensor G1 and G2 got.performance is top notch. Haptic on this phone is ultimate it's way better than any other phone including iphones. Display is beautiful. This time Google nailed it. Feels very premium."
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,"Just perfect phone. Don't go with negative ratings. Phone is so good for normal usage. No heating issue so far. If you feel battery draining fast, then disable digital wellbeing app through Android debloater."
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,"Must buy amazing phone,camera quality awesome,in hand feel also awesome, just go for it"
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,"feel premium..display,camera and biuld quality superb..heats little bit if u use continuously"
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,Camera 10/10User Experience 10/10Display 10/10Performance 10/10 - No issues so far120Hz display feels so much better
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,"What you'll like:- Great pics.. no matter what the lighting. Came here from an S22 Ultra. Unlike that, the P8 naturally knows when and how to take the perfect, contrasty pic. IDK how!!- 'Best take' feature is a must have. Boon if you have kids or take a lot of group pics.- Compact, Fast and Great Screen... easily visible even in direct sunlight.- Slick haptics- Battery lasts an entire day - Smartness just evenly spread across the entire OS. - Superb value if bought during the sale. W..."
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,"Camera is very excellent, smoothly working, 10-12 hour battery backup on screen."
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,Much better than My older pixel 7.Really licked pixel 8 a lot.
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,"People looking to buy a premium phone with a limited budget should definitely lay hand on this one...I was a bit sceptical on buying this product but once when I started using this I was amazed...Pros:1. The camera is top notch even amateur photographers will click beautiful photos on this one2. Haptic: The bestest you will get in the market.3. In hand feel: So light and compact, premium feeling and easy to hold4. Software: Clean,best already upgraded to Android 155. There are some be..."
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,Well I got it is with exchange of my old phone. Have been using OnePlus devices from last siz years. This phone has been working fine for me from last 15 days. I saw people talking about battery period. I found it similar to previous phone. Full charge giving me a full day battery as per my usage.The camera is good. Taking beautiful pictures at low light. Other AI features are also fine but haven't used those completely.Not facing a heating issue as mentioned by many reviews.Overall goo...
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,The pixel ever used.1. Camera - 10/ 10 the biggest Samsung sensors ever which is GN2.2. Display - 10/10 crisp and 120 hz is fantastic.3. Design - 10/10 Compact and not able to believe that everything is there.4. Battery - 9/10 Decent battery.
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,"Updated from Pixel 6a to Pixel 8. Superb deal during the big billion days. Battery backup could have been better, camera no doubt is great, performance, display are awesome. Overall a great product."
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,brilliant color...brilliant phone!
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,I'll update this review once my phone receives 1 or 2 updates because the heating issues are pretty bad
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,Worth itCamera - 10/10Performance - 10/10Display - 10/10In hand feel - 10/10Battery - 8/10Software experience (AI) - 10/10
MOBGT5F2WD8HPTPZ,Google Pixel 8,4,"I was in deep dilemma for which phone to buy between I phones, Samsungs and One Plus. But somehow have not heard great things about One Plus lately, so stuck to top 3. Of that, I wanted to stick to Android as Apple is needlessly exclusive. So ended up with Samsung and Pixel shortlist. After reading multiple reviews, went for Pixel 8. It's a pleasant experience so far. Amaze camera and Ai features, handy compact phone, google keeps doing some nudges and fun stuff on it's own like creating coll..."
MOBGT5F2WD8HPTPZ,Google Pixel 8,4,"Phone gets warm during basic tasks, battery life is also not that great imo.Update: most issues fixed after software update."
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,"An absolute banger of a product by Google. I chose this over the iPhone 15 and S24 and my oh my I was right. There's no way I'm going back to a mid range or cheap phone like the Oppos or Redmi again. Not like I'll have to ever, the longevity of Google is enough to keep me with them for many years.I have loved the experience of the product so far and I am glad I bought the Pixel 8. However, there are still some points to note. The camera doesn't have a Pro mode or High Res mode, although the..."
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,Amazing Phone from Google. Perfect size. Nice colour. All good.
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,"Camera is Great, no heating issue.....feels so fast due to various optimization and battery last whole day if screen time is not so much... Fully loaded with features. Worth it"
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,Overall a classy product.
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,Just one word - Awesome!
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,Pixel is King👑
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,"Using pixel 8, 256gb from past one month its very smooth and cool. But the battery won't last more and Not suitable for gaming.Superb camera quality.Design wise looking decent and immersive."
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,"Best product, Actually pixel 8 disign is very good and best camera quality ever and this device beats iphone 15 also in camera,. Performance and design also"
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,"Didn't see any heating issues which was a concern and I can see it's a niche product, not for everyone but hopefully pixels will become more mainstream."
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,It's too early for review but this is based on first few days experience. 7 years of OS and security updates was pleasant and unexpected. I was a fan since Nexus  series but now with the Pixel series specifically Pixel 8 they did a major upgrade complementing with AI and photography. Google has always been champ of OS and now they are excelling Hardware also combining AI and Photography. Cheers.
MOBGT5F2WD8HPTPZ,Google Pixel 8,4,Phone competes easily with iphone in terms of photography but lacks in videography. For non-gamers no issues in performance.
MOBGT5F2WD8HPTPZ,Google Pixel 8,4,"Absolutely stunning phone in this price range. Good performance, awesome camera and display. Showstopper of BBD sale."
MOBGT5F2WD8HPTPZ,Google Pixel 8,3,"Upgraded from Vivo y50 to pixel 81. Performance - Great2. Camera - definitely better than apple in colour quality but have to improve in blur and potrait mode 3. Battery - after 90% charge it will give you 1 day battery life easily 4. Design - The Best in world 5. Display - it's too good Bonus point (TiP)Go for only Google charger, I bought ambrane charger which said it's 30W but written doun if can only give Power supply Max of 20v so go for only Google charger.Please don't go for..."
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,Phone ❌DSLR who Occassionally Makes Phone Calls ✅
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,All good in the phone dont need to purchase a eaten fruit.....
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,More better than I phone at this price ... If u not want to be within limits then go for it best android phone without any lags .. Samsung + Google pixel rocks
MOBGT5F2WD8HPTPZ,Google Pixel 8,4,"As we all know if bought in India we don't get much of the AI Magic 😔.Having said that, the phone is really good to use in hands the haptics, screen, buttons everything u interact with is a really good experience.Camera for which this phone is praised is also really good. But, in back camera switching to .5 zoom and taking pic of anything closer yields a very pixelated image. Also, if u open the camera all the other apps are just abruptly killed. Yes that 8GB ain't enough to keep the app..."
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,"I have been using stock Android for almost 10 years, moto nexus ,in note 2 , Motorola etc.... here are some cons of pixel 81)battery doesn't last for full day with moderate use.2)camera pop up design makes the mobile feel heavier 3)save passwords error as instead of login Id it shows password 4)Gemini ai can do better.Good points Display is just awesome for HDR videos and daily useSound is goodQuick charging for first 50%User friendly interface Camera just tooo good Overall good mo..."
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,No nonsense phone. Great camera performance.Best compact phone with the best of Google features.Cherry on the top - OS support till 7 years
MOBGT5F2WD8HPTPZ,Google Pixel 8,3,"Bought it during the big billion saleThis is my first premium mobile, liked the design and it's easy for single hand useDisplay is good, haptics are goodCamera is decent ..have not explored too muchHeats up during video callsBattery is a big disappointment, have to charge twice a dayDon't buy this mobile, thinking it has a 7 yr upgrade and it's premium looks, not worth itAnd not worth paying 60k plusPremium Chinese phones at 40k are way better"
MOBGT5F2WD8HPTPZ,Google Pixel 8,3,Couldn't connect with jio 5
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,"Great Camera, Great Specs, I'm Switched IPHONE XR to PIXEL 8. Pixel Experience is Brilliant. Worth Buying. Yes, Price is Kind of Higher than other phone. But when u use this device, Then U feel like holding a Real flagship device better than S23 and iPhone 14. Now, Some cons, This phone has different kind of bugs, felt using in just 8 hrs. I think updates will fixed this later. And guys When u buy a pixel device always buy a Google 30W charger  along with this. Coz, I'm charging with my apple..."
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,I purchased it after using iPhone 12 mini for 3 years Beautiful design. Very elegant looking. Camera is also very nice. Battery doesn't seem to be a major issue to me. Display is nice. No network issues as I only use 4g.The only downside I noticed is that it heats up sometimes and the optical fingerprint sensor is not accurate always.
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,I'm not sure why there is so much negative talk about the product outside or even in Flipkart reviews about heating My device didn't heat up much yes there is a slight warmth in extensive usage  that I observed in the iPhone too  Secondly I liked the pixel because of the AI dude this is way smatter than iPhone in most of the aspects Finally it's up to you to make a decision If you want a smarter phone way smatter than apple then pixel is best 7 years of software updates and security p...
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,"Good if bought around 50k. Good camera , ultra smooth performance. But it is only a good value proposition when bought in and around 50k"
MOBGT5F2WD8HPTPZ,Google Pixel 8,4,Everything is fine but there is a heating issue which is required to be fixed. As I don't play games or anything but phone gets heated up even after watching anything on the device
MOBGT5F2WD8HPTPZ,Google Pixel 8,4,This is a great android phone with excellent camera quality. Pros: Camera: picture quality is outstanding with Google processing after capturing makes DSLR like pictures.Edge detection is not perfect in portrait mode. UI: very smooth UI you can feel flagship experience in it. Design: its size is compact and great for single hand usage and it's design is unique. Haptic and vibration is so good .AI features: there are lots of AI and other features that makes this phone brilliant than ot...
MOBGT5F2WD8HPTPZ,Google Pixel 8,4,Awesome pers
MOBGT5F2WD8HPTPZ,Google Pixel 8,4,The phone is an average phone regarding the price. It is not justified with its price. Pros:1. Back camera is top notch.2. Low light photography is awesome.3. Smooth android experience.4. Display is good for content consumption.5. Lil bit gaming is okay.6. Backside look and colour is very good. Gives Premium feeling.Cons:1. Selfie camera is bad.2. Battery drains quickly some time.3. I faced charging issue with my old OnePlus Adaptor.4. Performance is average.5. The phone gets h...
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,I am very much satisfied with the camera
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,Just perfect no nonsense phone. Camera is top notch. Those who've experienced it will know. I have an S23 Ultra as well but the picture quality looks a tad better than the samsung flagship. Yes the Samsung has the resolution but the picture quality and shadows are much much better in pixel. UI needs no introduction. Go for it.
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,Really love it
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,Initially when I received the phone I was disappointed. The phone was heating a lot even when it's in idle then I searched for heating issues and found out there is a adaptive connectivity service process running in the background and disabled it.From then the phone wasn't heating(sometimes while using camera) . Performance I don't play games so I never felt like there was any performance issues or lags.This is an excellent phone if you are considering to buy a stock android phone around 30-35k
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,"Design:The Pixel 8 has a more compact design, making it easier to hold and use one-handed.Display:The display has a higher refresh rate of 120Hz, providing a smoother visual experience.Camera:The camera takes excellent photos, with good low-light performance.Battery:charge the phone to 50% in 30 minutes by using 30w pd charger (Google).5 to 6 hours of screen on time.Performance:Good for normal users who needs pure android UI and smooth display working. Cons:Not good fo..."
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,I will say if u don't play games and not a very heavy addictive user of phone then u can go blindly for it. The camera never disappoints you the screen makes you fall in love and it's haptic feedback and vibration motor... I will just say I love it ... U may find a lot of negative feedback and comments about the phone but it's not the way as they show it's far better and at the price in BBD sale it will be an insane buy to get it.
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,Awesome 😎
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,"The phone was Beast Camera(10/10), performance (9/10), Display (10/10)."
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,"The device feels perfect in my hands, and I really appreciate the Pixel!"
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,Good
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,Product is good. Battery performance is low
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,"The rounded aluminium sides and curved glass back feel nice and are easy to hold.New generative AI features including various image and video editing tools, new abilities for its voice assistant. Overall best Android phone ever launched . Futuristic 🚀"
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,Value for money Contemporary of iPhone in Android
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,Excellent camera... heating is ok... battery life average...
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,Really good 💯😊 product. Much better than iPhone. While looking and having the phone in hand doesn't feel like having a costlier mobile.but using its features makes unique and stand a step for the pixels.
MOBGT5F2WD8HPTPZ,Google Pixel 8,5,"Google has an overall winner with pixel 8.I have been using this phone for the last 3 weeks and I will say I am totally impressed by what you get on the phone.If google stands by its claim of 7 years of OS update, then there are no regrets but only time will tell.Pros:1. Performance is smooth. It is not a flagship killer or an ultimate gaming phone but you will be plesently surprised by what it can offer. I haven't witnessed any glitches or lag as such so far. All app use experience has ..."
